Fylke,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,Ukjent,rep_date,sequence_id,delta0,delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8
Viken,47,122,315,341,428,493,285,189,157,0,2020-06-23,33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Viken,47,123,319,344,431,495,287,189,157,0,2020-06-24,34,0.0,1.0,4.0,3.0,3.0,2.0,2.0,0.0,0.0
Viken,48,123,321,345,434,495,287,189,157,0,2020-06-25,35,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0
Viken,51,129,325,349,436,499,287,189,157,0,2020-06-27,36,3.0,6.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0
Viken,53,131,328,352,437,499,287,189,157,0,2020-06-28,37,2.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0
Viken,53,131,328,352,438,499,287,189,157,0,2020-06-29,38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Viken,53,131,329,353,440,497,287,189,157,0,2020-06-30,39,0.0,0.0,1.0,1.0,2.0,-2.0,0.0,0.0,0.0
Viken,56,134,329,358,442,500,291,190,157,0,2020-07-02,40,3.0,3.0,0.0,5.0,2.0,3.0,4.0,1.0,0.0
Viken,57,134,329,356,442,499,290,190,157,0,2020-07-03,41,1.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,0.0,0.0
Viken,58,134,329,357,443,500,290,190,158,0,2020-07-04,42,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
Viken,59,135,329,360,443,500,290,190,158,0,2020-07-06,43,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Viken,59,135,331,361,443,500,290,190,158,0,2020-07-07,44,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
Viken,60,135,333,362,446,502,292,190,158,0,2020-07-09,45,1.0,0.0,2.0,1.0,3.0,2.0,2.0,0.0,0.0
Viken,60,136,335,363,448,503,292,190,158,0,2020-07-10,46,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0
Viken,60,136,335,363,448,502,292,190,158,0,2020-07-11,47,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
Viken,60,137,335,365,448,502,292,190,158,0,2020-07-13,48,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Viken,60,137,336,366,448,502,292,190,158,0,2020-07-14,49,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Viken,60,137,335,369,448,502,293,191,158,0,2020-07-15,50,0.0,0.0,-1.0,3.0,0.0,0.0,1.0,1.0,0.0
Viken,61,137,336,371,450,503,293,191,158,0,2020-07-16,51,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
Viken,61,137,336,371,450,503,294,191,158,0,2020-07-17,52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Viken,61,138,336,371,450,503,294,191,158,0,2020-07-18,53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viken,61,139,336,371,450,503,294,191,158,0,2020-07-20,54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viken,64,139,338,373,451,505,294,191,158,0,2020-07-22,55,3.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0
Viken,64,139,338,373,451,506,294,191,158,0,2020-07-23,56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Viken,64,140,343,376,453,507,294,191,158,0,2020-07-24,57,0.0,1.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0
Viken,64,141,343,378,453,507,294,191,158,0,2020-07-25,58,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Viken,64,141,348,379,456,508,295,191,158,0,2020-07-26,59,0.0,0.0,5.0,1.0,3.0,1.0,1.0,0.0,0.0
Viken,64,142,351,381,457,509,297,191,159,0,2020-07-28,60,0.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0
Viken,65,142,351,383,458,509,297,191,159,0,2020-07-29,61,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
Viken,65,145,358,389,461,509,302,191,159,0,2020-08-02,62,0.0,3.0,7.0,6.0,3.0,0.0,5.0,0.0,0.0
Viken,66,146,360,392,464,513,302,191,159,0,2020-08-04,63,1.0,1.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0
Viken,66,146,360,395,465,517,302,191,160,0,2020-08-05,64,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,1.0
Viken,66,146,366,401,466,518,302,191,160,0,2020-08-06,65,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0
Viken,73,165,406,422,492,545,306,193,161,0,2020-08-12,66,7.0,19.0,40.0,21.0,26.0,27.0,4.0,2.0,1.0
Viken,73,165,411,425,493,547,306,193,161,0,2020-08-13,67,0.0,0.0,5.0,3.0,1.0,2.0,0.0,0.0,0.0
Viken,73,167,415,427,499,554,306,193,161,0,2020-08-14,68,0.0,2.0,4.0,2.0,6.0,7.0,0.0,0.0,0.0
Viken,74,170,420,428,500,558,306,193,161,0,2020-08-15,69,1.0,3.0,5.0,1.0,1.0,4.0,0.0,0.0,0.0
Viken,74,174,423,432,504,561,306,193,161,0,2020-08-16,70,0.0,4.0,3.0,4.0,4.0,3.0,0.0,0.0,0.0
Viken,74,174,424,436,504,561,308,194,161,0,2020-08-17,71,0.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0
Viken,75,177,431,437,505,562,308,194,161,0,2020-08-18,72,1.0,3.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0
Viken,80,180,434,442,509,566,308,194,161,0,2020-08-19,73,5.0,3.0,3.0,5.0,4.0,4.0,0.0,0.0,0.0
Viken,80,182,436,446,509,566,310,194,161,0,2020-08-20,74,0.0,2.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0
Viken,80,182,440,447,509,566,310,194,161,0,2020-08-21,75,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
Viken,81,183,446,451,515,567,310,194,160,0,2020-08-23,76,1.0,1.0,6.0,4.0,6.0,1.0,0.0,0.0,-1.0
Viken,82,186,448,452,516,567,310,194,160,0,2020-08-24,77,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
Viken,82,187,452,453,517,569,311,194,160,0,2020-08-25,78,0.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0
Viken,83,187,457,456,519,572,312,195,161,0,2020-08-26,79,1.0,0.0,5.0,3.0,2.0,3.0,1.0,1.0,1.0
Viken,83,187,457,456,519,572,312,195,161,0,2020-08-27,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viken,84,188,460,458,520,572,312,195,162,0,2020-08-28,81,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0
Viken,86,189,464,461,523,573,313,195,163,0,2020-08-30,82,2.0,1.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0
Viken,87,190,467,462,524,574,314,195,163,0,2020-08-31,83,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0
Viken,91,194,493,472,526,576,314,197,163,0,2020-09-01,84,4.0,4.0,26.0,10.0,2.0,2.0,0.0,2.0,0.0
Viken,101,212,538,496,543,584,317,199,163,0,2020-09-03,85,10.0,18.0,45.0,24.0,17.0,8.0,3.0,2.0,0.0
Viken,102,221,545,502,550,593,319,200,163,0,2020-09-04,86,1.0,9.0,7.0,6.0,7.0,9.0,2.0,1.0,0.0
Viken,107,241,563,511,560,600,319,201,163,0,2020-09-05,87,5.0,20.0,18.0,9.0,10.0,7.0,0.0,1.0,0.0
Viken,114,248,575,519,563,604,320,202,163,0,2020-09-06,88,7.0,7.0,12.0,8.0,3.0,4.0,1.0,1.0,0.0
Viken,113,248,570,519,563,604,319,202,163,0,2020-09-06,89,-1.0,0.0,-5.0,0.0,0.0,0.0,-1.0,0.0,0.0
Viken,114,260,579,525,568,609,321,202,164,0,2020-09-07,90,1.0,12.0,9.0,6.0,5.0,5.0,2.0,0.0,1.0
Viken,118,264,557,530,569,611,324,202,165,0,2020-09-08,91,4.0,4.0,-22.0,5.0,1.0,2.0,3.0,0.0,1.0
Viken,128,270,567,539,572,614,328,202,166,0,2020-09-09,92,10.0,6.0,10.0,9.0,3.0,3.0,4.0,0.0,1.0
Viken,130,273,572,546,577,620,329,202,167,0,2020-09-10,93,2.0,3.0,5.0,7.0,5.0,6.0,1.0,0.0,1.0
Viken,133,285,579,557,580,623,330,204,167,0,2020-09-11,94,3.0,12.0,7.0,11.0,3.0,3.0,1.0,2.0,0.0
Viken,134,291,590,561,583,626,333,204,167,0,2020-09-12,95,1.0,6.0,11.0,4.0,3.0,3.0,3.0,0.0,0.0
Viken,136,298,595,564,587,629,333,204,168,0,2020-09-13,96,2.0,7.0,5.0,3.0,4.0,3.0,0.0,0.0,1.0
Viken,140,299,600,567,590,630,334,204,168,0,2020-09-14,97,4.0,1.0,5.0,3.0,3.0,1.0,1.0,0.0,0.0
Viken,140,301,599,569,596,631,335,205,168,0,2020-09-15,98,0.0,2.0,-1.0,2.0,6.0,1.0,1.0,1.0,0.0
Viken,140,305,606,571,599,632,335,205,168,0,2020-09-16,99,0.0,4.0,7.0,2.0,3.0,1.0,0.0,0.0,0.0
Viken,140,310,610,580,601,633,336,205,168,0,2020-09-17,100,0.0,5.0,4.0,9.0,2.0,1.0,1.0,0.0,0.0
Viken,145,320,619,591,607,636,338,205,168,0,2020-09-18,101,5.0,10.0,9.0,11.0,6.0,3.0,2.0,0.0,0.0
Viken,146,327,624,595,610,636,340,206,170,0,2020-09-19,102,1.0,7.0,5.0,4.0,3.0,0.0,2.0,1.0,2.0
Viken,149,334,627,597,615,636,341,206,170,0,2020-09-20,103,3.0,7.0,3.0,2.0,5.0,0.0,1.0,0.0,0.0
Viken,150,338,631,599,618,642,342,206,171,0,2020-09-21,104,1.0,4.0,4.0,2.0,3.0,6.0,1.0,0.0,1.0
Viken,150,340,634,598,620,644,342,206,171,0,2020-09-22,105,0.0,2.0,3.0,-1.0,2.0,2.0,0.0,0.0,0.0
Viken,151,346,638,608,626,646,344,206,171,0,2020-09-23,106,1.0,6.0,4.0,10.0,6.0,2.0,2.0,0.0,0.0
Viken,151,347,644,618,630,647,348,206,171,0,2020-09-24,107,0.0,1.0,6.0,10.0,4.0,1.0,4.0,0.0,0.0
Viken,153,359,653,628,638,653,350,206,171,0,2020-09-25,108,2.0,12.0,9.0,10.0,8.0,6.0,2.0,0.0,0.0
Viken,153,361,655,628,640,655,350,206,171,0,2020-09-26,109,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
Viken,153,366,657,632,643,658,350,206,171,0,2020-09-27,110,0.0,5.0,2.0,4.0,3.0,3.0,0.0,0.0,0.0
Viken,153,365,662,632,644,658,350,206,171,0,2020-09-28,111,0.0,-1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
Viken,155,370,667,634,647,662,354,206,171,0,2020-09-29,112,2.0,5.0,5.0,2.0,3.0,4.0,4.0,0.0,0.0
Viken,156,372,669,644,653,665,356,206,171,0,2020-09-30,113,1.0,2.0,2.0,10.0,6.0,3.0,2.0,0.0,0.0
Viken,156,373,671,645,656,667,357,206,171,0,2020-10-01,114,0.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0
Viken,157,373,677,650,659,673,361,206,171,0,2020-10-02,115,1.0,0.0,6.0,5.0,3.0,6.0,4.0,0.0,0.0
Viken,157,374,680,654,662,678,363,206,171,0,2020-10-03,116,0.0,1.0,3.0,4.0,3.0,5.0,2.0,0.0,0.0
Viken,157,375,682,656,662,682,366,208,171,0,2020-10-04,117,0.0,1.0,2.0,2.0,0.0,4.0,3.0,2.0,0.0
Viken,159,377,685,659,664,685,370,208,172,0,2020-10-05,118,2.0,2.0,3.0,3.0,2.0,3.0,4.0,0.0,1.0
Viken,159,380,686,665,670,689,371,208,174,0,2020-10-06,119,0.0,3.0,1.0,6.0,6.0,4.0,1.0,0.0,2.0
Viken,159,384,690,672,675,699,377,213,175,0,2020-10-07,120,0.0,4.0,4.0,7.0,5.0,10.0,6.0,5.0,1.0
Viken,162,387,712,681,685,712,382,213,176,0,2020-10-08,121,3.0,3.0,22.0,9.0,10.0,13.0,5.0,0.0,1.0
Viken,163,390,735,689,692,722,387,214,176,0,2020-10-09,122,1.0,3.0,23.0,8.0,7.0,10.0,5.0,1.0,0.0
Viken,163,397,745,696,695,730,389,215,177,0,2020-10-10,123,0.0,7.0,10.0,7.0,3.0,8.0,2.0,1.0,1.0
Viken,164,397,748,697,697,731,392,216,177,0,2020-10-11,124,1.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,0.0
Viken,167,405,783,718,717,745,397,217,180,0,2020-10-15,125,3.0,8.0,35.0,21.0,20.0,14.0,5.0,1.0,3.0
Viken,170,410,798,732,723,750,398,218,180,0,2020-10-16,126,3.0,5.0,15.0,14.0,6.0,5.0,1.0,1.0,0.0
Viken,174,413,808,739,728,751,402,219,181,0,2020-10-17,127,4.0,3.0,10.0,7.0,5.0,1.0,4.0,1.0,1.0
Viken,177,413,814,743,729,754,404,219,181,0,2020-10-18,128,3.0,0.0,6.0,4.0,1.0,3.0,2.0,0.0,0.0
Viken,177,414,814,749,736,764,405,220,181,0,2020-10-19,129,0.0,1.0,0.0,6.0,7.0,10.0,1.0,1.0,0.0
Viken,176,417,817,753,744,768,408,220,181,0,2020-10-20,130,-1.0,3.0,3.0,4.0,8.0,4.0,3.0,0.0,0.0
Viken,177,418,826,758,754,775,408,221,181,0,2020-10-21,131,1.0,1.0,9.0,5.0,10.0,7.0,0.0,1.0,0.0
Viken,178,420,845,767,767,780,412,223,181,0,2020-10-22,132,1.0,2.0,19.0,9.0,13.0,5.0,4.0,2.0,0.0
Viken,181,429,863,775,779,793,416,225,181,0,2020-10-23,133,3.0,9.0,18.0,8.0,12.0,13.0,4.0,2.0,0.0
Viken,186,437,880,788,790,800,422,226,182,0,2020-10-24,134,5.0,8.0,17.0,13.0,11.0,7.0,6.0,1.0,1.0
Viken,191,445,890,800,799,817,427,228,182,0,2020-10-25,135,5.0,8.0,10.0,12.0,9.0,17.0,5.0,2.0,0.0
Viken,197,462,927,828,824,848,445,231,184,0,2020-10-27,136,6.0,17.0,37.0,28.0,25.0,31.0,18.0,3.0,2.0
